time,open,high,low,close,Volume,Volume MA
2020-11-21T19:00:00Z,18900,18900,18770,18770,0.01167823,0.22245674999998782
2020-11-21T20:00:00Z,18676.34,18676.34,18676.34,18676.34,0.0321262,0.21786448599998787
2020-11-21T21:00:00Z,18500.21,18500.21,18500.21,18500.21,0.00583176,0.20958761749998786
2020-11-22T00:00:00Z,18580.37,18627.59,18564.89,18564.89,0.01002035,0.21006363499998787
2020-11-22T01:00:00Z,18500,18500,18500,18500,0.05243405,0.2102704334999878
2020-11-22T07:00:00Z,18241.47,18335.56,18229.03,18335.56,0.15957063,0.21601379649998784
2020-11-22T09:00:00Z,18360.69,18648.81,18360.69,18648.81,0.11414364,0.22169533099998784
2020-11-22T11:00:00Z,17754.82,17754.82,16999.09,17699.09,0.96798227,0.26877599599998786
2020-11-22T12:00:00Z,17833.75,18211.97,17833.75,18160,0.22763097,0.27996258499998783
2020-11-22T13:00:00Z,17981.96,18200.25,17981.96,18200.25,0.24533894,0.2921295319999878
2020-11-22T15:00:00Z,18200,18300,18200,18300,0.0016477,0.28988970099998784
2020-11-22T16:00:00Z,18513.42,18513.42,17574.47,17574.47,0.41319088,0.3104799174999878
2020-11-22T17:00:00Z,18429.07,18429.07,18429.07,18429.07,0.00695025,0.3090079399999878
2020-11-22T18:00:00Z,18485.29,18485.29,18485.29,18485.29,0.01082969,0.15966367399998785
2020-11-22T19:00:00Z,18599.84,18599.84,18599.84,18599.84,0.0215061,0.15564877249998782
2020-11-22T21:00:00Z,18479.32,18479.32,18479.32,18479.32,0.01256721,0.12106681149998781
2020-11-22T22:00:00Z,18476.34,18620,18476.34,18620,0.02585579,0.1223426424999878
2020-11-22T23:00:00Z,18360.88,18482.27,18360.88,18482.27,0.00549872,0.1224443919999878
2020-11-23T02:00:00Z,18619.77,18619.77,18619.77,18619.77,0.00029323,0.11847025349998781
2020-11-23T03:00:00Z,18217.58,18217.58,18206.93,18216.58,0.05591396,0.1190505284999878
2020-11-23T04:00:00Z,18217.58,18394.72,18217.58,18391.73,0.07722724,0.12232797899998782
2020-11-23T05:00:00Z,18489.31,18620,18489.31,18620,0.8554351,0.1634934239999878
2020-11-23T08:00:00Z,18620,18620,18620,18620,0.03551944,0.1649778079999878
2020-11-23T10:00:00Z,18700,18766.16,18700,18766.16,0.06900402,0.1679269914999878
2020-11-23T12:00:00Z,18600,18600,18502.13,18502.13,0.05813285,0.16821193149998778
2020-11-23T13:00:00Z,18346.97,18346.97,18346.97,18346.97,0.00047495,0.1602571474999878
2020-11-23T14:00:00Z,18750,18750,18432.55,18462.3,0.15090125,0.1620950279999878
2020-11-23T17:00:00Z,18201,18455.14,18201,18455.14,0.0136261,0.1143772194999878
2020-11-23T18:00:00Z,18244.46,18414.95,18215.61,18408.92,0.06,0.10599567099998781
2020-11-23T19:00:00Z,18484.27,18518.44,18236.5,18518.44,1.32124859,0.1597911534999878
2020-11-23T20:00:00Z,18533.52,18533.52,18533.52,18533.52,0.00313348,0.1598654424999878
2020-11-23T22:00:00Z,18295.2,18296.21,18295.2,18296.21,0.07859056,0.14313542649998778
2020-11-23T23:00:00Z,18425.81,18610.4,18425.81,18440.42,0.13517321,0.1495465744999878
2020-11-24T02:00:00Z,18488.3,18488.3,18488.3,18488.3,0.0018298,0.14909657999998777
2020-11-24T04:00:00Z,18433.65,18485.95,18340.98,18340.98,0.00899275,0.14847091249998778
2020-11-24T06:00:00Z,18330.25,18330.25,18124.02,18230.51,0.06211614,0.1509483589999878
2020-11-24T07:00:00Z,18326.06,18326.06,18326.06,18326.06,0.05949679,0.15263040899998778
2020-11-24T08:00:00Z,18623.95,18629.18,18623.95,18629.18,0.05241076,0.15497601099998778
2020-11-24T09:00:00Z,18688.39,18800,18688.39,18800,0.66571033,0.1882468659999878
2020-11-24T10:00:00Z,18900,18999,18123.7,18999,0.19519479,0.1952109074999878
2020-11-24T11:00:00Z,18999,19000,18999,19000,0.07422472,0.1950607814999878
2020-11-24T12:00:00Z,18960,19000,18960,19000,0.11355206,0.1579666294999878
2020-11-24T13:00:00Z,19000,19150,19000,19000,0.30826971,0.17160414299998777
2020-11-24T14:00:00Z,18500,19499.99,18500,19499.99,0.00185112,0.16824649799998778
2020-11-24T16:00:00Z,19434.87,19476.06,19434.87,19476.06,0.00785916,0.1657328134999878
2020-11-24T19:00:00Z,19200,19498.92,19200,19498.92,0.00218215,0.1658181734999878
2020-11-24T20:00:00Z,19200,19200,19200,19200,0.18741452,0.1676438369999878
2020-11-25T09:00:00Z,19418.9,19418.9,19121,19121,0.00783379,0.16735422149998777
2020-11-25T10:00:00Z,19181.02,19498.99,19181.02,19498.99,0.38415732,0.18356208749998776
2020-11-25T11:00:00Z,19255.82,19255.82,19255.82,19255.82,0.00421637,0.11771047649998775
2020-11-25T12:00:00Z,19215.73,19215.73,19209.77,19209.77,0.10078681,0.12259314299998776
2020-11-25T13:00:00Z,19204.79,19325.33,19204.79,19325.33,0.05727368,0.12152729899998778
2020-11-25T14:00:00Z,19326,19326,19326,19326,0.04401894,0.11696958549998777
2020-11-25T15:00:00Z,19191.85,19191.85,19121,19121,0.03939203,0.11884769699998779
2020-11-25T16:00:00Z,19121,19129.4,19121,19129.4,0.06903566,0.12184984249998779
2020-11-25T17:00:00Z,19000,19039.97,18950,19039.97,0.00484844,0.11898645749998778
2020-11-25T19:00:00Z,19159,19159,19092.22,19092.22,0.00371445,0.11619734049998778
2020-11-25T20:00:00Z,18815.68,18876.14,18700,18801.24,0.45234788,0.1361941964999878
2020-11-25T21:00:00Z,18805.72,18805.72,18700.01,18700.01,0.01825936,0.10382164799998779
2020-11-25T23:00:00Z,18830.68,18830.68,18700,18700,0.37462575,0.11279319599998779
2020-11-26T02:00:00Z,18600.01,18600.01,18500,18500,0.17154043,0.11765898149998777
2020-11-26T03:00:00Z,18400,18400,16500.01,16500.01,1.7788349,0.2009231234999878
2020-11-26T04:00:00Z,18999.99,18999.99,17900,17900,0.00712733,0.1858660044999878
2020-11-26T05:00:00Z,17117.62,17117.62,17117.62,17117.62,0.01456445,0.1865016709999878
2020-11-26T06:00:00Z,17169.12,17169.12,17169.12,17169.12,0.0004,0.1861287129999878
2020-11-26T08:00:00Z,17290.41,17435.78,16500,17143.86,1.29941135,0.2509901729999878
2020-11-26T09:00:00Z,16400,17136.48,16275.04,17031.56,1.39835173,0.3115370334999878
2020-11-26T10:00:00Z,16432.58,17401.05,16432.58,17311.62,0.24103688,0.3231971879999878
2020-11-26T11:00:00Z,17424.08,17524.23,17272.43,17272.43,1.1994562,0.36396213199998784
2020-11-26T12:00:00Z,17500,17500,17412.26,17412.26,0.00970633,0.36423662999998785
2020-11-26T13:00:00Z,17320,17599.99,17200,17200,0.46066732,0.3822306554999878
2020-11-26T14:00:00Z,16874.98,16906.65,16874.98,16874.98,0.00692008,0.37971297549998784
2020-11-26T15:00:00Z,17050.36,17411.42,17050.36,17411.42,0.02720885,0.3788724709999879
2020-11-26T16:00:00Z,16843.2,16843.2,16843.2,16843.2,0.03152503,0.3784791209999879
2020-11-26T17:00:00Z,16550,16550,16500,16500,0.01147039,0.3756008574999879
2020-11-26T18:00:00Z,16851.39,16851.39,16851.39,16851.39,0.00082782,0.3753998264999879
2020-11-26T19:00:00Z,16575.55,16575.55,16274.99,16275,0.32331798,0.3913800029999878
2020-11-26T20:00:00Z,16718.85,17057.39,16718.85,17057.39,0.01032948,0.36927908299998785
2020-11-26T21:00:00Z,17319.99,17319.99,17319.99,17319.99,0.01852308,0.36929226899998785
2020-11-27T00:00:00Z,17319.99,17496.37,17319.99,17496.37,0.06973487,0.3540477249999879
2020-11-27T06:00:00Z,17183.6,17183.6,17183.6,17183.6,0.07123552,0.34903247949998784
2020-11-27T08:00:00Z,17183,17183,16217.28,16217.28,0.02630044,0.2614057564999879
2020-11-27T09:00:00Z,17010.98,17010.98,17010.98,17010.98,0.08751465,0.26542512249998784
2020-11-27T12:00:00Z,16900,17512.69,16900,17512.69,0.02603306,0.26599855299998787
2020-11-27T14:00:00Z,17452.8,17452.8,17452.8,17452.8,0.02423679,0.2671903924999878
2020-11-27T18:00:00Z,16914.7,16914.7,16914.7,16914.7,0.05912017,0.20517583349998786
2020-11-27T20:00:00Z,17037.31,17037.31,17037.31,17037.31,0.02732849,0.13662467149998786
2020-11-27T21:00:00Z,17168.93,17168.93,17168.93,17168.93,0.01735285,0.12544046999998787
2020-11-27T22:00:00Z,17124.47,17124.47,17124.47,17124.47,0.00121172,0.06552824599998786
2020-11-28T00:00:00Z,17563,17563,17045.27,17200,0.00441239,0.06526354899998785
2020-11-28T04:00:00Z,17000,17000,17000,17000,0.00072016,0.04226619099998785
2020-11-28T06:00:00Z,16970,16970,16962.67,16962.67,0.13937035,0.04888870449998785
2020-11-28T08:00:00Z,17047.33,17047.33,17047.33,17047.33,0.04410955,0.04973373949998785
2020-11-28T09:00:00Z,17562.98,17562.98,17562.98,17562.98,0.22787419,0.05955119749998785
2020-11-28T10:00:00Z,17327.7,17327.7,17319.66,17319.66,0.0264061,0.060297982999987856
2020-11-28T12:00:00Z,17120,17120,17120,17120,0.3,0.07525659199998785
2020-11-28T14:00:00Z,17453.3,17897.97,17453.3,17897.97,0.00805403,0.05949339449998786
2020-11-28T15:00:00Z,17533.38,17533.38,17533.38,17533.38,0.02,0.05997692049998786
2020-11-28T16:00:00Z,17897.97,17897.97,17897.97,17897.97,0.00937313,0.05951942299998786
2020-11-28T19:00:00Z,17617.49,17617.49,17617.49,17617.49,0.00313088,0.05618922349998786
2020-11-28T21:00:00Z,17649.24,17649.24,17634.41,17634.41,0.10044872,0.05764988349998786
2020-11-29T07:00:00Z,17731.27,17731.27,17731.27,17731.27,0.00394869,0.05653229599998787
2020-11-29T08:00:00Z,17800,18100,17800,18100,0.04465317,0.05438922199998787
2020-11-29T10:00:00Z,18026.51,18058.36,18016.56,18058.35,0.15,0.060587568999987865
2020-11-29T11:00:00Z,18435,18435,18435,18435,0.1120575,0.06497860449998785
2020-11-29T12:00:00Z,18120,18309.48,17915.09,18309.48,0.4151181,0.08277850099998786
2020-11-29T13:00:00Z,18011.58,18357.38,18011.58,18357.38,0.00082235,0.08145319399998786
2020-11-29T14:00:00Z,18356.72,18356.72,18356.72,18356.72,0.02072662,0.08162188249998786
2020-11-29T15:00:00Z,18029.76,18029.76,18029.76,18029.76,0.00933563,0.08202807799998788
2020-11-29T19:00:00Z,18355.36,18355.36,18355.14,18355.14,0.01332479,0.08247369799998787
2020-11-29T20:00:00Z,18007.61,18354.31,17325.03,18354.31,0.06286367,0.08558087349998787
2020-11-29T21:00:00Z,18354,18354,18216.58,18216.58,0.02670884,0.07994779799998787
2020-11-30T00:00:00Z,18356.99,18357,18356.99,18357,0.19822884,0.08765376249998788
2020-11-30T01:00:00Z,18469.41,18469.41,18469.41,18469.41,0.00405315,0.07646271049998787
2020-11-30T04:00:00Z,18500,18500,18500,18500,0.05,0.07764240549998788
2020-11-30T07:00:00Z,18644.11,18740.14,18644.11,18740.14,0.01320816,0.06330281349998787
2020-11-30T08:00:00Z,18550,18573.48,18405.9,18410.64,0.02835773,0.06431799849998787
2020-11-30T09:00:00Z,18374.81,18458.16,18374.81,18458.16,0.04729657,0.06568282699998787
2020-11-30T10:00:00Z,18500,18500,18500,18500,0.97353899,0.11389111999998787
2020-11-30T12:00:00Z,18672.37,18672.37,18672.37,18672.37,0.00027108,0.11374812999998787
2020-11-30T13:00:00Z,18849.3,19100,18849.3,19100,0.19094372,0.11827287999998785
2020-11-30T14:00:00Z,19200,19698.62,19167.69,19557.05,0.64950118,0.15055050449998786
2020-11-30T15:00:00Z,19494.38,19673.51,18860.31,19420.74,0.45511891,0.17107379149998786
2020-11-30T16:00:00Z,19800,19821.63,19800,19821.63,0.147,0.17092379149998785
2020-11-30T20:00:00Z,19350,19500,19350,19500,0.09965027,0.17030342999998785
2020-11-30T21:00:00Z,19000.02,19308.7,19000.01,19308.7,0.93007131,0.19605109049998784
2020-11-30T23:00:00Z,19500,19766.15,19500,19766.15,0.05481716,0.19875083099998783
2020-12-01T00:00:00Z,19794.61,19794.61,19794.61,19794.61,0.00217989,0.19782349449998782
2020-12-01T05:00:00Z,19100.1,19250.99,19100.1,19250.99,0.64778794,0.22974610999998785
2020-12-01T07:00:00Z,19250.99,19250.99,19250.99,19250.99,0.00754295,0.22945701799998783
2020-12-01T08:00:00Z,19646.9,19646.9,19646.9,19646.9,0.00508986,0.22656832749998784
2020-12-01T11:00:00Z,19550,19600,19105,19300,0.29275785,0.23987077799998785
2020-12-01T12:00:00Z,19101,19101,18800,18800,0.10661562,0.23529011699998786
2020-12-01T13:00:00Z,18600,19348.44,18474.09,19348.44,0.02886495,0.23653070699998788
2020-12-01T15:00:00Z,19348,19382.92,19348,19382.92,0.05550914,0.23680616399998788
2020-12-01T16:00:00Z,19100,19100,19099.4,19099.4,0.00953582,0.23662254699998791
2020-12-01T17:00:00Z,18840.97,18840.97,18840.97,18840.97,0.00029913,0.23521961699998792
2020-12-01T19:00:00Z,18909.62,18909.62,18909.62,18909.62,0.03036185,0.23437288099998793
2020-12-01T20:00:00Z,18859.51,19050.02,18859.51,19050.02,0.00290342,0.18584110249998792
2020-12-01T21:00:00Z,19047.55,19047.55,19047.55,19047.55,0.002618,0.18595844849998794
2020-12-01T22:00:00Z,19265.05,19265.05,19265.05,19265.05,0.00312156,0.17656734049998793
2020-12-01T23:00:00Z,18895.27,19439.69,18882.21,19439.69,0.1552046,0.1518525114999879
2020-12-02T00:00:00Z,18696.96,18696.96,18696.96,18696.96,0.00642243,0.12941768749998792
2020-12-02T02:00:00Z,18944.51,18944.51,18944.51,18944.51,0.01084665,0.12261001999998793
2020-12-02T04:00:00Z,18510,18510,18500,18500,0.05699748,0.12047738049998793
2020-12-02T08:00:00Z,19250,19250,19250,19250,0.01876735,0.07491218249998793
2020-12-02T09:00:00Z,18450.44,18450.44,18450.44,18450.44,0.00808822,0.07257573549998794
2020-12-02T10:00:00Z,19114,19218.83,19114,19218.83,0.00062277,0.07249787949998794
2020-12-02T11:00:00Z,19128.16,19238.92,19128.16,19238.92,0.00545654,0.04038130949998794
2020-12-02T13:00:00Z,18950,18950,18950,18950,0.03694,0.04185116199998794
2020-12-02T14:00:00Z,19000,19000,18982.86,18982.86,0.04969817,0.04408157749998794
2020-12-02T15:00:00Z,18823.64,18823.64,18823.64,18823.64,0.00172619,0.029529994499987933
2020-12-02T16:00:00Z,18793.54,18966.61,18793.54,18966.61,0.0078,0.02458921349998793
2020-12-02T17:00:00Z,19042.98,19042.98,19042.98,19042.98,0.0086373,0.02357783099998793
2020-12-02T18:00:00Z,18979.88,18979.88,18979.88,18979.88,0.00518836,0.02106179199998793
2020-12-02T19:00:00Z,19145.44,19145.44,19025.66,19025.66,0.02819164,0.02199458299998793
2020-12-02T20:00:00Z,19100,19125,19100,19125,0.03896292,0.023927772499987933
2020-12-02T23:00:00Z,19079.4,19084.37,19078.45,19084.37,0.01027791,0.02292357549998793
2020-12-03T03:00:00Z,19099.3,19099.3,19099.3,19099.3,0.00387744,0.022972276499987933
2020-12-03T05:00:00Z,19187.68,19187.68,19187.68,19187.68,0.00035595,0.02285917399998793
2020-12-03T08:00:00Z,19101.29,19557.77,19101.29,19557.77,0.065,0.025953095999987928
2020-12-03T11:00:00Z,19280,19546.36,19258.53,19546.36,0.0343003,0.01990788099998793
2020-12-03T12:00:00Z,19418.8,19418.8,19418.8,19418.8,0.05591334,0.02238242649998793
2020-12-03T13:00:00Z,19224.69,19224.69,19224.69,19224.69,0.01387158,0.022533672999987927
2020-12-03T14:00:00Z,19299.33,19299.33,19299.33,19299.33,0.00169132,0.01976836499998793
2020-12-03T15:00:00Z,19320.23,19320.23,19289.99,19290,0.44487197,0.04107359599998793
2020-12-03T16:00:00Z,19500.35,19695.13,19404.85,19404.85,0.11945335,0.04664185249998793
2020-12-03T18:00:00Z,19445.78,19445.78,19445.78,19445.78,0.0039,0.04680571399998793
2020-12-03T20:00:00Z,19269.47,19269.47,19269.47,19269.47,0.00345,0.04670538699998793
2020-12-03T21:00:00Z,19445,19445,19445,19445,0.00292774,0.04500477399998793
2020-12-03T22:00:00Z,19445,19445,19445,19445,0.01707227,0.04337347899998793
2020-12-04T06:00:00Z,19445,19445,19445,19445,0.00509128,0.04354173349998793
2020-12-04T08:00:00Z,19344.11,19554.61,19181.01,19506.21,0.02786542,0.04454500449998793
2020-12-04T10:00:00Z,19343,19343,19067.13,19067.13,0.02445674,0.04533597649998793
2020-12-04T11:00:00Z,19000,19000.01,19000,19000.01,0.05026735,0.04758992599998794
2020-12-04T12:00:00Z,18900,18900,18879.58,18879.58,0.11058201,0.05170944449998793
2020-12-04T13:00:00Z,19100.25,19100.25,19088.2,19088.2,0.08157219,0.05383990799998793
2020-12-04T16:00:00Z,19126.2,19126.2,19126.2,19126.2,0.03725485,0.055188754999987946
2020-12-04T17:00:00Z,18945.05,18945.05,18945.05,18945.05,0.02245961,0.05611786349998795
2020-12-04T19:00:00Z,18949.03,18949.03,18949.03,18949.03,0.04053064,0.05812659799998795
2020-12-04T20:00:00Z,19006.81,19006.81,19006.81,19006.81,0.0003477,0.054893982999987954
2020-12-04T21:00:00Z,18873.16,18873.16,18690.28,18690.28,0.01664009,0.054010972499987965
2020-12-04T23:00:00Z,18743.54,18743.54,18743.54,18743.54,0.01565684,0.051998147499987955
2020-12-05T00:00:00Z,18650,18659.08,18650,18659.08,0.40863072,0.07173610449998795
2020-12-05T01:00:00Z,18852.05,18852.05,18852.05,18852.05,0.00266,0.07178453849998796
2020-12-05T11:00:00Z,19044,19044,19044,19044,0.0040194,0.04974190999998796
2020-12-05T12:00:00Z,19156.53,19156.53,19156.53,19156.53,0.00031321,0.043784902999987954
2020-12-05T13:00:00Z,19133.39,19133.39,19044,19044,0.01212321,0.04419606349998796
2020-12-05T14:00:00Z,19035.94,19035.95,19035.94,19035.95,0.07756696,0.04790191149998796
2020-12-05T15:00:00Z,19001.01,19001.01,19001.01,19001.01,0.02778092,0.04914457049998796
2020-12-05T18:00:00Z,19047.56,19047.56,19047.56,19047.56,0.0005315,0.048317531999987964
2020-12-05T20:00:00Z,19043.57,19043.57,19005,19005,0.04613409,0.05036967249998796
2020-12-05T22:00:00Z,19020,19020,19020,19020,0.01,0.04947640149998796
2020-12-05T23:00:00Z,19005.01,19099,19005.01,19099,0.09337329,0.05292222899998796
2020-12-06T00:00:00Z,19231.8,19326.35,19231.8,19326.35,0.0889,0.054853861499987965
2020-12-06T03:00:00Z,19116.23,19116.23,19116.23,19116.23,0.00560652,0.04960508699998796
2020-12-06T08:00:00Z,19200,19200,19200,19200,0.5,0.07052647749998796
2020-12-06T09:00:00Z,19050,19050,19050,19050,0.445579,0.09094268499998795
2020-12-06T13:00:00Z,19012.84,19012.84,19008.82,19008.82,0.18966568,0.09930298849998795
2020-12-06T17:00:00Z,19182,19182,19182,19182,0.00535032,0.09754397249998795
2020-12-06T18:00:00Z,19182,19200,19038.59,19038.59,0.06332852,0.10069301349998794
2020-12-06T19:00:00Z,19200,19200,19200,19200,0.0068427,0.10020314399998793
2020-12-06T20:00:00Z,19080.44,19080.44,19080.44,19080.44,0.00931621,0.09988611249998794
2020-12-06T21:00:00Z,19150,19200,19150,19200,0.12167505,0.08553832899998792
2020-12-06T23:00:00Z,19150,19250,19150,19250,0.5525974,0.1130351989999879
2020-12-07T01:00:00Z,19320,19320,19320,19320,0.57258489,0.14146347349998792
2020-12-07T07:00:00Z,19282.41,19282.41,19200,19200,1.99964221,0.24142992349998793
2020-12-07T09:00:00Z,19156.02,19200,19156.02,19200,0.00714454,0.24118098999998788
2020-12-07T11:00:00Z,19123.59,19123.59,19123.59,19123.59,0.0008,0.23734264199998786
2020-12-07T12:00:00Z,19071.43,19200,19071.43,19200,0.17645991,0.2447765914999879
2020-12-07T15:00:00Z,19200,19200,19200,19200,0.00028645,0.2447643389999879
2020-12-07T16:00:00Z,19200,19200,19200,19200,0.00555729,0.24273549899998786
2020-12-07T18:00:00Z,19095.44,19095.44,19095.44,19095.44,0.01686004,0.2430785009999879
2020-12-07T19:00:00Z,18901.01,18901.01,18901.01,18901.01,0.00198304,0.2385089884999879
2020-12-07T20:00:00Z,19073.13,19073.13,18901,18901,0.15870847,0.2419994119999879
2020-12-07T22:00:00Z,19185.73,19185.73,19185.73,19185.73,0.00550826,0.2419944989999879
2020-12-08T00:00:00Z,19200,19200,19200,19200,0.00243056,0.2171160269999879
2020-12-08T03:00:00Z,19200,19200,19200,19200,0.00325625,0.1949998894999879
2020-12-08T05:00:00Z,19200,19200,19200,19200,0.00050468,0.1855418394999879
2020-12-08T06:00:00Z,19200,19200,19200,19200,0.06357337,0.1884529919999879
2020-12-08T07:00:00Z,19199.95,19200,19199.95,19200,0.03860729,0.18721693049998792
2020-12-08T09:00:00Z,18989.63,18989.63,18850,18850,1.08240759,0.2409951749999879
2020-12-08T10:00:00Z,18850,18850,18850,18850,0.01573382,0.24131605549998794
2020-12-08T11:00:00Z,18711,18711,18711,18711,0.00775658,0.2356201319999879
2020-12-08T12:00:00Z,18836.99,18836.99,18836.99,18836.99,0.00604555,0.20829253949998788
2020-12-08T16:00:00Z,18754.97,18754.97,18754.97,18754.97,0.00058953,0.1796927714999879
2020-12-08T17:00:00Z,18805.72,18805.72,18805.72,18805.72,0.00761923,0.0800916224999879
2020-12-08T20:00:00Z,18757.24,18757.24,18757.24,18757.24,0.00990866,0.0802298284999879
2020-12-08T21:00:00Z,18861.1,18861.1,18861.1,18861.1,0.0060235,0.0804910034999879
2020-12-08T22:00:00Z,18700,18700,18600,18600,0.60859604,0.1020978099999879
2020-12-08T23:00:00Z,18400,18400,18040,18040,0.16137885,0.11015242999998791
2020-12-09T05:00:00Z,18319.49,18319.49,18319.49,18319.49,0.00048785,0.1098989579999879
2020-12-09T06:00:00Z,18352.65,18352.65,18352.65,18352.65,0.00655927,0.1093839194999879
2020-12-09T07:00:00Z,18153.6,18156.02,18000,18060.21,2.33089342,0.22582943849998793
2020-12-09T08:00:00Z,18000,18000,17500,17500,2.33941297,0.334864663499988
2020-12-09T09:00:00Z,17250,17250,16500,17000,0.83618035,0.376398267999988
2020-12-09T10:00:00Z,16999.99,17000,16500,17000,0.12500809,0.382527144499988
2020-12-09T11:00:00Z,17000,17000,17000,17000,0.05953761,0.385341212499988
2020-12-09T12:00:00Z,17000,17000,17000,17000,0.33655023,0.402143489999988
2020-12-09T14:00:00Z,18297.99,18297.99,18297.99,18297.99,0.00147503,0.399038572999988
2020-12-09T17:00:00Z,18287.99,18288,17307.38,18243.99,0.13977337,0.40409687699998803
2020-12-09T21:00:00Z,18199.99,18320,18199.99,18320,0.61298176,0.38062558549998804
2020-12-09T22:00:00Z,18320,18488.58,18320,18478.31,0.04742969,0.38221037899998805
2020-12-10T09:00:00Z,18389.74,18606.66,18320.03,18320.03,0.92651879,0.428148489499988
2020-12-10T11:00:00Z,18279.29,18279.29,18112.1,18279.29,0.00301434,0.42799692899998804
2020-12-10T16:00:00Z,18096.18,18096.18,18096.18,18096.18,0.00920809,0.4284278569999881
2020-12-10T23:00:00Z,18377.77,18377.77,18377.77,18377.77,0.0002824,0.4280610154999881
2020-12-11T02:00:00Z,17900,17900,17900,17900,0.0288,0.42900558249998805
2020-12-11T10:00:00Z,17929.6,17929.6,17929.6,17929.6,0.0040157,0.4289051924999881
2020-12-11T12:00:00Z,17256.14,17855.59,17256.14,17855.59,0.00502679,0.39872672999998804
2020-12-11T13:00:00Z,17995.92,17995.92,17995.92,17995.92,0.0018615,0.3907508624999881
2020-12-11T17:00:00Z,18064.25,18064.25,18064.25,18064.25,0.00141972,0.3907974559999881
2020-12-11T22:00:00Z,18255.17,18270,18249.74,18249.74,0.01989157,0.3914640709999881
2020-12-12T00:00:00Z,18270,18270,18270,18270,0.02651935,0.2762453674999881
2020-12-12T09:00:00Z,18451.65,18451.65,18450,18450,0.01014709,0.1597820734999881
2020-12-12T10:00:00Z,18450,18451,18450,18451,0.03235285,0.11959069849998809
2020-12-12T13:00:00Z,18020.01,18020.01,18020.01,18020.01,0.00415896,0.11354824199998807
2020-12-12T16:00:00Z,18500,18547.59,18500,18547.59,0.00403737,0.11077322999998807
2020-12-12T18:00:00Z,18560.43,18560.43,18560.43,18560.43,0.02263769,0.09507760299998806
2020-12-12T19:00:00Z,18740,18863.81,18740,18863.81,0.25682153,0.10784492799998806
2020-12-13T05:00:00Z,18900,18945,18900,18945,0.29015118,0.11536381849998807
2020-12-13T06:00:00Z,19000,19000,19000,19000,0.01084526,0.08525699349998807
2020-12-13T07:00:00Z,19000,19187.62,19000,19187.62,0.11314946,0.08854298199998807
2020-12-13T08:00:00Z,19187.62,19187.62,19187.62,19187.62,0.0781754,0.04612581249998807
2020-12-13T11:00:00Z,18700,18700,18700,18700,0.000553,0.04600274549998807
2020-12-13T12:00:00Z,18700,18700,18700,18700,0.00029,0.045556840999988066
2020-12-13T14:00:00Z,19000,19000,19000,19000,0.0037901,0.045732225999988066
2020-12-13T18:00:00Z,19000,19000,19000,19000,0.30200053,0.059392252499988064
2020-12-14T02:00:00Z,19010,19010,19010,19010,0.00653106,0.059518020499988056
2020-12-14T08:00:00Z,19000,19000,19000,19000,0.01688939,0.06011115049998805
2020-12-14T10:00:00Z,19000,19000,18909.55,18909.55,0.11313228,0.06567468949998806
2020-12-14T11:00:00Z,18909.55,18909.55,18700,18700,0.09507058,0.07035723249998807
2020-12-14T13:00:00Z,18909.55,18955.55,18909.55,18955.55,0.45855942,0.09229062499998807
2020-12-14T14:00:00Z,18955.55,18955.55,18955.55,18955.55,0.5,0.11596465749998805
2020-12-14T15:00:00Z,18955.55,19000,18900,18900.5,0.41097619,0.13600611249998806
2020-12-14T19:00:00Z,18901,18901,18901,18901,0.00026612,0.13440177599998807
2020-12-14T21:00:00Z,19099.55,19099.55,19099.55,19099.55,0.00257284,0.13432246999998806
2020-12-14T23:00:00Z,19099.55,19199,19099.55,19188.86,1.20732904,0.19448705349998807
2020-12-15T00:00:00Z,19200,19200,19200,19200,2.49476819,0.3180935784999881
2020-12-15T02:00:00Z,19200,19200,19200,19200,0.6,0.3352525019999881
2020-12-15T10:00:00Z,18901,18901,18700.1,18750,0.05658639,0.3235742624999881
2020-12-15T11:00:00Z,18700.1,18700.1,18700.1,18700.1,0.01110219,0.3235871089999881
2020-12-15T12:00:00Z,19199.99,19200,19100,19100,4.67600433,0.5517298524999881
2020-12-15T14:00:00Z,19390,19390,19390,19390,0.01999999,0.5488210819999881
2020-12-15T15:00:00Z,19350,19350,19350,19350,0.6670933,0.582148096999988
2020-12-15T18:00:00Z,19398,19500,19398,19500,0.01435432,0.5828513129999882
2020-12-15T19:00:00Z,19050.25,19050.25,19050.24,19050.24,0.023,0.5838118079999881
2020-12-16T09:00:00Z,19100,19764.7,19100,19764.7,0.00805099,0.569114330999988
2020-12-16T11:00:00Z,19776.99,19800,19680.48,19680.48,0.27102468,0.582339011999988
2020-12-16T12:00:00Z,19850,19850,19850,19850,0.01742243,0.582365663999988
2020-12-16T13:00:00Z,19890,20000,19890,20000,5.7640859,0.864913344999988
2020-12-16T14:00:00Z,20000,20000,19524.42,20000,3.21518277,1.020918954499988
2020-12-16T15:00:00Z,20000.05,20500,20000.05,20500,0.04511844,1.000246905499988
2020-12-16T16:00:00Z,20500,20500,20500,20500,0.02853803,0.976673806999988
2020-12-16T17:00:00Z,19701,20694.47,19701,20694.47,0.09666108,0.960958051499988
2020-12-16T18:00:00Z,19701.68,20700,19701.68,19702.05,0.04333604,0.9631115474999881
2020-12-16T19:00:00Z,19401.11,19401.11,19401.11,19401.11,0.01225385,0.9635955979999882
